Sample in Buffer,Sample in Window,TRIGGER,voltmeter2_inst/adc_data[7:0],voltmeter2_inst/sin_wave[13:0],voltmeter2_inst/vrms[12:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,UNSIGNED
4946,4946,0,108,-742,703
4947,4947,0,108,-742,703
4948,4948,0,108,-742,703
4949,4949,0,108,-742,703
4950,4950,0,108,-742,703
4951,4951,0,108,-742,703
4952,4952,0,108,-742,703
4953,4953,0,108,-742,703
4954,4954,0,108,-742,703
4955,4955,0,108,-742,703
4956,4956,0,108,-742,703
4957,4957,0,108,-742,703
4958,4958,0,108,-742,703
4959,4959,0,108,-742,703
4960,4960,0,108,-742,703
4961,4961,0,108,-742,703
4962,4962,0,108,-742,703
4963,4963,0,108,-742,703
4964,4964,0,108,-742,703
4965,4965,0,108,-742,703
4966,4966,0,108,-742,703
4967,4967,0,108,-742,703
4968,4968,0,108,-742,703
4969,4969,0,108,-742,703
4970,4970,0,108,-742,703
4971,4971,0,109,-742,703
4972,4972,0,108,-742,703
4973,4973,0,109,-703,703
4974,4974,0,109,-742,703
4975,4975,0,108,-703,703
4976,4976,0,109,-703,703
4977,4977,0,109,-742,703
4978,4978,0,109,-703,703
4979,4979,0,108,-703,703
4980,4980,0,108,-703,703
4981,4981,0,109,-742,703
4982,4982,0,109,-742,703
4983,4983,0,108,-703,703
4984,4984,0,108,-703,703
4985,4985,0,109,-742,703
4986,4986,0,109,-742,703
4987,4987,0,109,-703,703
4988,4988,0,109,-703,703
4989,4989,0,109,-703,703
4990,4990,0,109,-703,703
4991,4991,0,109,-703,703
4992,4992,0,109,-703,703
4993,4993,0,109,-703,703
4994,4994,0,109,-703,703
4995,4995,0,109,-703,703
4996,4996,0,109,-703,703
4997,4997,0,109,-703,703
4998,4998,0,109,-703,703
4999,4999,0,109,-703,703
5000,5000,0,109,-703,703
5001,5001,0,109,-703,703
5002,5002,0,109,-703,703
5003,5003,0,109,-703,703
5004,5004,0,109,-703,703
5005,5005,0,109,-703,703
5006,5006,0,109,-703,703
5007,5007,0,109,-703,703
5008,5008,0,109,-703,703
5009,5009,0,109,-703,703
5010,5010,0,109,-703,703
5011,5011,0,109,-703,703
5012,5012,0,109,-703,703
5013,5013,0,109,-703,703
5014,5014,0,109,-703,703
5015,5015,0,109,-703,703
5016,5016,0,109,-703,703
5017,5017,0,109,-703,703
5018,5018,0,109,-703,703
5019,5019,0,109,-703,703
5020,5020,0,109,-703,703
5021,5021,0,109,-703,703
5022,5022,0,109,-703,703
5023,5023,0,109,-703,703
5024,5024,0,109,-703,703
5025,5025,0,109,-703,703
5026,5026,0,109,-703,703
5027,5027,0,109,-703,703
5028,5028,0,109,-703,703
5029,5029,0,109,-703,703
5030,5030,0,109,-703,703
5031,5031,0,109,-703,703
5032,5032,0,109,-703,703
5033,5033,0,109,-703,703
5034,5034,0,109,-703,703
5035,5035,0,109,-703,703
5036,5036,0,109,-703,703
5037,5037,0,109,-703,703
5038,5038,0,110,-703,703
5039,5039,0,109,-703,703
5040,5040,0,109,-664,703
5041,5041,0,109,-703,703
5042,5042,0,110,-703,703
5043,5043,0,109,-703,703
5044,5044,0,110,-664,703
5045,5045,0,109,-703,703
5046,5046,0,109,-664,703
5047,5047,0,109,-703,703
5048,5048,0,110,-703,703
5049,5049,0,109,-703,703
5050,5050,0,110,-664,703
5051,5051,0,109,-703,703
5052,5052,0,110,-664,703
5053,5053,0,109,-703,703
5054,5054,0,110,-664,703
5055,5055,0,109,-703,703
5056,5056,0,110,-664,703
5057,5057,0,109,-703,703
5058,5058,0,110,-664,703
5059,5059,0,109,-703,703
5060,5060,0,110,-664,703
5061,5061,0,109,-703,703
5062,5062,0,110,-664,703
5063,5063,0,109,-703,703
5064,5064,0,110,-664,703
5065,5065,0,109,-703,703
5066,5066,0,110,-664,703
5067,5067,0,109,-703,703
5068,5068,0,110,-664,703
5069,5069,0,110,-703,703
5070,5070,0,110,-664,703
5071,5071,0,110,-664,703
5072,5072,0,110,-664,703
5073,5073,0,110,-664,703
5074,5074,0,110,-664,703
5075,5075,0,110,-664,703
5076,5076,0,110,-664,703
5077,5077,0,110,-664,703
5078,5078,0,110,-664,703
5079,5079,0,110,-664,703
5080,5080,0,110,-664,703
5081,5081,0,110,-664,703
5082,5082,0,110,-664,703
5083,5083,0,110,-664,703
5084,5084,0,110,-664,703
5085,5085,0,110,-664,703
5086,5086,0,110,-664,703
5087,5087,0,110,-664,703
5088,5088,0,110,-664,703
5089,5089,0,110,-664,703
5090,5090,0,110,-664,703
5091,5091,0,110,-664,703
5092,5092,0,110,-664,703
5093,5093,0,110,-664,703
5094,5094,0,111,-664,703
5095,5095,0,110,-664,703
5096,5096,0,110,-625,703
5097,5097,0,110,-664,703
5098,5098,0,111,-664,703
5099,5099,0,110,-664,703
5100,5100,0,111,-625,703
5101,5101,0,110,-664,703
5102,5102,0,110,-625,703
5103,5103,0,110,-664,703
5104,5104,0,111,-664,703
5105,5105,0,110,-664,703
5106,5106,0,111,-625,703
5107,5107,0,110,-664,703
5108,5108,0,111,-625,703
5109,5109,0,110,-664,703
5110,5110,0,111,-625,703
5111,5111,0,110,-664,703
5112,5112,0,111,-625,703
5113,5113,0,110,-664,703
5114,5114,0,110,-625,703
5115,5115,0,110,-664,703
5116,5116,0,111,-664,703
5117,5117,0,110,-664,703
5118,5118,0,111,-625,703
5119,5119,0,110,-664,703
5120,5120,0,111,-625,703
5121,5121,0,110,-664,703
5122,5122,0,111,-625,703
5123,5123,0,110,-664,703
5124,5124,0,111,-625,703
5125,5125,0,111,-664,703
5126,5126,0,111,-625,703
5127,5127,0,110,-625,703
5128,5128,0,111,-625,703
5129,5129,0,111,-664,703
5130,5130,0,111,-625,703
5131,5131,0,111,-625,703
5132,5132,0,111,-625,703
5133,5133,0,111,-625,703
5134,5134,0,111,-625,703
5135,5135,0,110,-625,703
5136,5136,0,111,-625,703
5137,5137,0,111,-664,703
5138,5138,0,111,-625,703
5139,5139,0,111,-625,703
5140,5140,0,111,-625,703
5141,5141,0,111,-625,703
5142,5142,0,111,-625,703
5143,5143,0,111,-625,703
5144,5144,0,111,-625,703
5145,5145,0,111,-625,703
5146,5146,0,111,-625,703
5147,5147,0,111,-625,703
5148,5148,0,111,-625,703
5149,5149,0,111,-625,703
5150,5150,0,111,-625,703
5151,5151,0,111,-625,703
5152,5152,0,111,-625,703
5153,5153,0,111,-625,703
5154,5154,0,111,-625,703
5155,5155,0,111,-625,703
5156,5156,0,111,-625,703
5157,5157,0,111,-625,703
5158,5158,0,96,-625,703
5159,5159,0,111,-625,703
5160,5160,0,111,-1210,703
5161,5161,0,111,-625,703
5162,5162,0,111,-625,703
5163,5163,0,111,-625,703
5164,5164,0,111,-625,703
5165,5165,0,111,-625,703
5166,5166,0,96,-625,703
5167,5167,0,111,-625,703
5168,5168,0,96,-1210,703
5169,5169,0,96,-625,703
5170,5170,0,111,-1210,703
5171,5171,0,111,-1210,703
5172,5172,0,111,-625,703
5173,5173,0,111,-625,703
5174,5174,0,96,-625,703
5175,5175,0,111,-625,703
5176,5176,0,111,-1210,703
5177,5177,0,96,-625,703
5178,5178,0,96,-625,703
5179,5179,0,111,-1210,703
5180,5180,0,96,-1210,703
5181,5181,0,111,-625,703
5182,5182,0,96,-1210,703
5183,5183,0,96,-625,703
5184,5184,0,96,-1210,703
5185,5185,0,96,-1210,703
5186,5186,0,96,-1210,703
5187,5187,0,96,-1210,703
5188,5188,0,96,-1210,703
5189,5189,0,111,-1210,703
5190,5190,0,96,-1210,703
5191,5191,0,111,-625,703
5192,5192,0,96,-1210,703
5193,5193,0,96,-625,703
5194,5194,0,111,-1210,703
5195,5195,0,96,-1210,703
5196,5196,0,96,-625,703
5197,5197,0,111,-1210,703
5198,5198,0,96,-1210,703
5199,5199,0,111,-625,703
5200,5200,0,96,-1210,703
5201,5201,0,96,-625,703
5202,5202,0,96,-1210,703
5203,5203,0,96,-1210,703
5204,5204,0,96,-1210,703
5205,5205,0,96,-1210,703
5206,5206,0,96,-1210,703
5207,5207,0,96,-1210,703
5208,5208,0,96,-1210,703
5209,5209,0,96,-1210,703
5210,5210,0,96,-1210,703
5211,5211,0,96,-1210,703
5212,5212,0,96,-1210,703
5213,5213,0,96,-1210,703
5214,5214,0,96,-1210,703
5215,5215,0,96,-1210,703
5216,5216,0,96,-1210,703
5217,5217,0,96,-1210,703
5218,5218,0,96,-1210,703
5219,5219,0,96,-1210,703
5220,5220,0,96,-1210,703
5221,5221,0,96,-1210,703
5222,5222,0,96,-1210,703
5223,5223,0,96,-1210,703
5224,5224,0,96,-1210,703
5225,5225,0,96,-1210,703
5226,5226,0,96,-1210,703
5227,5227,0,96,-1210,703
5228,5228,0,96,-1210,703
5229,5229,0,96,-1210,703
5230,5230,0,96,-1210,703
5231,5231,0,96,-1210,703
5232,5232,0,96,-1210,703
5233,5233,0,96,-1210,703
5234,5234,0,96,-1210,703
5235,5235,0,96,-1210,703
5236,5236,0,96,-1210,703
5237,5237,0,111,-1210,703
5238,5238,0,96,-1210,703
5239,5239,0,111,-625,703
5240,5240,0,96,-1210,703
5241,5241,0,96,-625,703
5242,5242,0,111,-1210,703
5243,5243,0,111,-1210,703
5244,5244,0,96,-625,703
5245,5245,0,111,-625,703
5246,5246,0,111,-1210,703
5247,5247,0,111,-625,703
5248,5248,0,111,-625,703
5249,5249,0,111,-625,703
5250,5250,0,111,-625,703
5251,5251,0,111,-625,703
5252,5252,0,111,-625,703
5253,5253,0,110,-625,703
5254,5254,0,111,-625,703
5255,5255,0,110,-664,703
5256,5256,0,111,-625,703
5257,5257,0,110,-664,703
5258,5258,0,111,-625,703
5259,5259,0,110,-664,703
5260,5260,0,110,-625,703
5261,5261,0,110,-664,703
5262,5262,0,110,-664,703
5263,5263,0,110,-664,703
5264,5264,0,110,-664,703
5265,5265,0,110,-664,703
5266,5266,0,110,-664,703
5267,5267,0,110,-664,703
5268,5268,0,110,-664,703
5269,5269,0,110,-664,703
5270,5270,0,110,-664,703
5271,5271,0,109,-664,703
5272,5272,0,109,-664,703
5273,5273,0,109,-703,703
5274,5274,0,110,-703,703
5275,5275,0,109,-703,703
5276,5276,0,109,-664,703
5277,5277,0,109,-703,703
5278,5278,0,109,-703,703
5279,5279,0,109,-703,703
5280,5280,0,109,-703,703
5281,5281,0,109,-703,703
5282,5282,0,109,-703,703
5283,5283,0,109,-703,703
5284,5284,0,109,-703,703
5285,5285,0,109,-703,703
5286,5286,0,109,-703,703
5287,5287,0,109,-703,703
5288,5288,0,109,-703,703
5289,5289,0,109,-703,703
5290,5290,0,109,-703,703
5291,5291,0,109,-703,703
5292,5292,0,108,-703,703
5293,5293,0,109,-703,703
5294,5294,0,108,-742,703
5295,5295,0,109,-703,703
5296,5296,0,109,-742,703
5297,5297,0,109,-703,703
5298,5298,0,109,-703,703
5299,5299,0,109,-703,703
5300,5300,0,108,-703,703
5301,5301,0,108,-703,703
5302,5302,0,109,-742,703
5303,5303,0,108,-742,703
5304,5304,0,108,-703,703
5305,5305,0,108,-742,703
5306,5306,0,108,-742,703
5307,5307,0,108,-742,703
5308,5308,0,108,-742,703
5309,5309,0,108,-742,703
5310,5310,0,108,-742,703
5311,5311,0,108,-742,703
5312,5312,0,108,-742,703
5313,5313,0,108,-742,703
5314,5314,0,108,-742,703
5315,5315,0,108,-742,703
5316,5316,0,108,-742,703
5317,5317,0,108,-742,703
5318,5318,0,108,-742,703
5319,5319,0,108,-742,703
5320,5320,0,108,-742,703
5321,5321,0,108,-742,703
5322,5322,0,108,-742,703
5323,5323,0,108,-742,703
5324,5324,0,108,-742,703
5325,5325,0,108,-742,703
5326,5326,0,108,-742,703
5327,5327,0,108,-742,703
5328,5328,0,108,-742,703
5329,5329,0,108,-742,703
5330,5330,0,108,-742,703
5331,5331,0,108,-742,703
5332,5332,0,108,-742,703
5333,5333,0,108,-742,703
5334,5334,0,108,-742,703
5335,5335,0,108,-742,703
5336,5336,0,108,-742,703
5337,5337,0,108,-742,703
5338,5338,0,108,-742,703
5339,5339,0,108,-742,703
5340,5340,0,108,-742,703
5341,5341,0,108,-742,703
5342,5342,0,108,-742,703
5343,5343,0,108,-742,703
5344,5344,0,108,-742,703
5345,5345,0,108,-742,703
5346,5346,0,108,-742,703
5347,5347,0,108,-742,703
5348,5348,0,108,-742,703
5349,5349,0,108,-742,703
5350,5350,0,108,-742,703
5351,5351,0,108,-742,703
5352,5352,0,108,-742,703
5353,5353,0,108,-742,703
5354,5354,0,108,-742,703
5355,5355,0,108,-742,703
5356,5356,0,108,-742,703
5357,5357,0,108,-742,703
5358,5358,0,108,-742,703
5359,5359,0,108,-742,703
5360,5360,0,108,-742,703
5361,5361,0,108,-742,703
5362,5362,0,108,-742,703
5363,5363,0,108,-742,703
5364,5364,0,108,-742,703
5365,5365,0,108,-742,703
5366,5366,0,108,-742,703
5367,5367,0,108,-742,703
5368,5368,0,108,-742,703
5369,5369,0,108,-742,703
5370,5370,0,108,-742,703
5371,5371,0,108,-742,703
5372,5372,0,108,-742,703
5373,5373,0,108,-742,703
5374,5374,0,108,-742,703
5375,5375,0,108,-742,703
5376,5376,0,108,-742,703
5377,5377,0,108,-742,703
5378,5378,0,108,-742,703
5379,5379,0,108,-742,703
5380,5380,0,108,-742,703
5381,5381,0,108,-742,703
5382,5382,0,108,-742,703
5383,5383,0,108,-742,703
5384,5384,0,108,-742,703
5385,5385,0,108,-742,703
5386,5386,0,108,-742,703
5387,5387,0,108,-742,703
5388,5388,0,108,-742,703
5389,5389,0,108,-742,703
5390,5390,0,108,-742,703
5391,5391,0,108,-742,703
5392,5392,0,108,-742,703
5393,5393,0,108,-742,703
5394,5394,0,108,-742,703
5395,5395,0,108,-742,703
5396,5396,0,108,-742,703
5397,5397,0,108,-742,703
5398,5398,0,108,-742,703
5399,5399,0,108,-742,703
5400,5400,0,108,-742,703
5401,5401,0,108,-742,703
5402,5402,0,108,-742,703
5403,5403,0,108,-742,703
5404,5404,0,108,-742,703
5405,5405,0,108,-742,703
5406,5406,0,108,-742,703
5407,5407,0,108,-742,703
5408,5408,0,108,-742,703
5409,5409,0,108,-742,703
5410,5410,0,108,-742,703
5411,5411,0,108,-742,703
5412,5412,0,108,-742,703
5413,5413,0,108,-742,703
5414,5414,0,108,-742,703
5415,5415,0,108,-742,703
5416,5416,0,108,-742,703
5417,5417,0,108,-742,703
5418,5418,0,108,-742,703
5419,5419,0,108,-742,703
5420,5420,0,109,-742,703
5421,5421,0,108,-742,703
5422,5422,0,108,-703,703
5423,5423,0,109,-742,703
5424,5424,0,108,-742,703
5425,5425,0,109,-703,703
5426,5426,0,109,-742,703
5427,5427,0,109,-703,703
5428,5428,0,108,-703,703
5429,5429,0,109,-703,703
5430,5430,0,108,-742,703
5431,5431,0,109,-703,703
5432,5432,0,109,-742,703
5433,5433,0,109,-703,703
5434,5434,0,109,-703,703
5435,5435,0,109,-703,703
5436,5436,0,109,-703,703
5437,5437,0,109,-703,703
5438,5438,0,109,-703,703
5439,5439,0,109,-703,703
5440,5440,0,109,-703,703
5441,5441,0,109,-703,703
5442,5442,0,109,-703,703
5443,5443,0,109,-703,703
5444,5444,0,109,-703,703
5445,5445,0,109,-703,703
5446,5446,0,109,-703,703
5447,5447,0,109,-703,703
5448,5448,0,109,-703,703
5449,5449,0,109,-703,703
5450,5450,0,109,-703,703
5451,5451,0,109,-703,703
5452,5452,0,109,-703,703
5453,5453,0,109,-703,703
5454,5454,0,109,-703,703
5455,5455,0,109,-703,703
5456,5456,0,109,-703,703
5457,5457,0,109,-703,703
5458,5458,0,109,-703,703
5459,5459,0,109,-703,703
5460,5460,0,109,-703,703
5461,5461,0,109,-703,703
5462,5462,0,109,-703,703
5463,5463,0,109,-703,703
5464,5464,0,109,-703,703
5465,5465,0,109,-703,703
5466,5466,0,109,-703,703
5467,5467,0,109,-703,703
5468,5468,0,109,-703,703
5469,5469,0,109,-703,703
5470,5470,0,109,-703,703
5471,5471,0,109,-703,703
5472,5472,0,109,-703,703
5473,5473,0,109,-703,703
5474,5474,0,109,-703,703
5475,5475,0,109,-703,703
5476,5476,0,110,-703,703
5477,5477,0,109,-703,703
5478,5478,0,109,-664,703
5479,5479,0,109,-703,703
5480,5480,0,109,-703,703
5481,5481,0,109,-703,703
5482,5482,0,109,-703,703
5483,5483,0,109,-703,703
5484,5484,0,110,-703,703
5485,5485,0,109,-703,703
5486,5486,0,109,-664,703
5487,5487,0,109,-703,703
5488,5488,0,109,-703,703
5489,5489,0,109,-703,703
5490,5490,0,109,-703,703
5491,5491,0,109,-703,703
5492,5492,0,110,-703,703
5493,5493,0,109,-703,703
5494,5494,0,110,-664,703
5495,5495,0,109,-703,703
5496,5496,0,110,-664,703
5497,5497,0,109,-703,703
5498,5498,0,110,-664,703
5499,5499,0,109,-703,703
5500,5500,0,110,-664,703
5501,5501,0,109,-703,703
5502,5502,0,110,-664,703
5503,5503,0,109,-703,703
5504,5504,0,110,-664,703
5505,5505,0,109,-703,703
5506,5506,0,110,-664,703
5507,5507,0,109,-703,703
5508,5508,0,110,-664,703
5509,5509,0,109,-703,703
5510,5510,0,110,-664,703
5511,5511,0,110,-703,703
5512,5512,0,110,-664,703
5513,5513,0,109,-664,703
5514,5514,0,110,-664,703
5515,5515,0,110,-703,703
5516,5516,0,110,-664,703
5517,5517,0,110,-664,703
5518,5518,0,110,-664,703
5519,5519,0,110,-664,703
5520,5520,0,110,-664,703
5521,5521,0,110,-664,703
5522,5522,0,110,-664,703
5523,5523,0,110,-664,703
5524,5524,0,110,-664,703
5525,5525,0,110,-664,703
5526,5526,0,110,-664,703
5527,5527,0,110,-664,703
5528,5528,0,110,-664,703
5529,5529,0,110,-664,703
5530,5530,0,110,-664,703
5531,5531,0,110,-664,703
5532,5532,0,110,-664,703
5533,5533,0,110,-664,703
5534,5534,0,110,-664,703
5535,5535,0,110,-664,703
5536,5536,0,110,-664,703
5537,5537,0,110,-664,703
5538,5538,0,110,-664,703
5539,5539,0,110,-664,703
5540,5540,0,110,-664,703
5541,5541,0,110,-664,703
5542,5542,0,110,-664,703
5543,5543,0,110,-664,703
5544,5544,0,110,-664,703
5545,5545,0,110,-664,703
5546,5546,0,110,-664,703
5547,5547,0,110,-664,703
5548,5548,0,111,-664,703
5549,5549,0,110,-664,703
5550,5550,0,111,-625,703
5551,5551,0,110,-664,703
5552,5552,0,111,-625,703
5553,5553,0,110,-664,703
5554,5554,0,110,-625,703
5555,5555,0,110,-664,703
5556,5556,0,111,-664,703
5557,5557,0,110,-664,703
5558,5558,0,111,-625,703
5559,5559,0,110,-664,703
5560,5560,0,111,-625,703
5561,5561,0,110,-664,703
5562,5562,0,111,-625,703
5563,5563,0,110,-664,703
5564,5564,0,111,-625,703
5565,5565,0,110,-664,703
5566,5566,0,111,-625,703
5567,5567,0,110,-664,703
5568,5568,0,111,-625,703
5569,5569,0,111,-664,703
5570,5570,0,111,-625,703
5571,5571,0,110,-625,703
5572,5572,0,111,-625,703
5573,5573,0,111,-664,703
5574,5574,0,111,-625,703
5575,5575,0,110,-625,703
5576,5576,0,111,-625,703
5577,5577,0,110,-664,703
5578,5578,0,111,-625,703
5579,5579,0,110,-664,703
5580,5580,0,111,-625,703
5581,5581,0,111,-664,703
5582,5582,0,111,-625,703
5583,5583,0,111,-625,703
5584,5584,0,111,-625,703
5585,5585,0,111,-625,703
5586,5586,0,111,-625,703
5587,5587,0,111,-625,703
5588,5588,0,111,-625,703
5589,5589,0,111,-625,703
5590,5590,0,111,-625,703
5591,5591,0,111,-625,703
5592,5592,0,111,-625,703
5593,5593,0,111,-625,703
5594,5594,0,111,-625,703
5595,5595,0,111,-625,703
5596,5596,0,111,-625,703
5597,5597,0,111,-625,703
5598,5598,0,111,-625,703
5599,5599,0,111,-625,703
5600,5600,0,111,-625,703
5601,5601,0,111,-625,703
5602,5602,0,111,-625,703
5603,5603,0,111,-625,703
5604,5604,0,111,-625,703
5605,5605,0,111,-625,703
5606,5606,0,111,-625,703
5607,5607,0,111,-625,703
5608,5608,0,111,-625,703
5609,5609,0,96,-625,703
5610,5610,0,111,-625,703
5611,5611,0,111,-1210,703
5612,5612,0,96,-625,703
5613,5613,0,111,-625,703
5614,5614,0,96,-1210,703
5615,5615,0,96,-625,703
5616,5616,0,111,-1210,703
5617,5617,0,111,-1210,703
5618,5618,0,96,-625,703
5619,5619,0,111,-625,703
5620,5620,0,111,-1210,703
5621,5621,0,111,-625,703
5622,5622,0,111,-625,703
5623,5623,0,111,-625,703
5624,5624,0,96,-625,703
5625,5625,0,111,-625,703
5626,5626,0,111,-1210,703
5627,5627,0,96,-625,703
5628,5628,0,111,-625,703
5629,5629,0,111,-1210,703
5630,5630,0,96,-625,703
5631,5631,0,111,-625,703
5632,5632,0,96,-1210,703
5633,5633,0,111,-625,703
5634,5634,0,96,-1210,703
5635,5635,0,96,-625,703
5636,5636,0,111,-1210,703
5637,5637,0,96,-1210,703
5638,5638,0,96,-625,703
5639,5639,0,111,-1210,703
5640,5640,0,96,-1210,703
5641,5641,0,96,-625,703
5642,5642,0,96,-1210,703
5643,5643,0,96,-1210,703
5644,5644,0,96,-1210,703
5645,5645,0,96,-1210,703
5646,5646,0,96,-1210,703
5647,5647,0,96,-1210,703
5648,5648,0,96,-1210,703
5649,5649,0,96,-1210,703
5650,5650,0,96,-1210,703
5651,5651,0,111,-1210,703
5652,5652,0,96,-1210,703
5653,5653,0,96,-625,703
5654,5654,0,96,-1210,703
5655,5655,0,96,-1210,703
5656,5656,0,96,-1210,703
5657,5657,0,96,-1210,703
5658,5658,0,96,-1210,703
5659,5659,0,96,-1210,703
5660,5660,0,96,-1210,703
5661,5661,0,96,-1210,703
5662,5662,0,96,-1210,703
5663,5663,0,96,-1210,703
5664,5664,0,96,-1210,703
5665,5665,0,96,-1210,703
5666,5666,0,96,-1210,703
5667,5667,0,96,-1210,703
5668,5668,0,96,-1210,703
5669,5669,0,96,-1210,703
5670,5670,0,96,-1210,703
5671,5671,0,96,-1210,703
5672,5672,0,96,-1210,703
5673,5673,0,96,-1210,703
5674,5674,0,96,-1210,703
5675,5675,0,96,-1210,703
5676,5676,0,96,-1210,703
5677,5677,0,96,-1210,703
5678,5678,0,96,-1210,703
5679,5679,0,96,-1210,703
5680,5680,0,96,-1210,703
5681,5681,0,111,-1210,703
5682,5682,0,96,-1210,703
5683,5683,0,111,-625,703
5684,5684,0,111,-1210,703
5685,5685,0,111,-625,703
5686,5686,0,111,-625,703
5687,5687,0,111,-625,703
5688,5688,0,111,-625,703
5689,5689,0,111,-625,703
5690,5690,0,111,-625,703
5691,5691,0,111,-625,703
5692,5692,0,111,-625,703
5693,5693,0,110,-625,703
5694,5694,0,111,-625,703
5695,5695,0,110,-664,703
5696,5696,0,111,-625,703
5697,5697,0,110,-664,703
5698,5698,0,111,-625,703
5699,5699,0,110,-664,703
5700,5700,0,110,-625,703
5701,5701,0,110,-664,703
5702,5702,0,110,-664,703
5703,5703,0,110,-664,703
5704,5704,0,110,-664,703
5705,5705,0,110,-664,703
5706,5706,0,110,-664,703
5707,5707,0,110,-664,703
5708,5708,0,110,-664,703
5709,5709,0,110,-664,703
5710,5710,0,110,-664,703
5711,5711,0,109,-664,703
5712,5712,0,110,-664,703
5713,5713,0,109,-703,703
5714,5714,0,110,-664,703
5715,5715,0,109,-703,703
5716,5716,0,109,-664,703
5717,5717,0,109,-703,703
5718,5718,0,109,-703,703
5719,5719,0,109,-703,703
5720,5720,0,110,-703,703
5721,5721,0,109,-703,703
5722,5722,0,109,-664,703
5723,5723,0,109,-703,703
5724,5724,0,109,-703,703
5725,5725,0,109,-703,703
5726,5726,0,109,-703,703
5727,5727,0,109,-703,703
5728,5728,0,109,-703,703
5729,5729,0,109,-703,703
5730,5730,0,109,-703,703
5731,5731,0,109,-703,703
5732,5732,0,109,-703,703
5733,5733,0,109,-703,703
5734,5734,0,109,-703,703
5735,5735,0,109,-703,703
5736,5736,0,109,-703,703
5737,5737,0,109,-703,703
5738,5738,0,109,-703,703
5739,5739,0,109,-703,703
5740,5740,0,109,-703,703
5741,5741,0,109,-703,703
5742,5742,0,108,-703,703
5743,5743,0,108,-703,703
5744,5744,0,109,-742,703
5745,5745,0,108,-742,703
5746,5746,0,108,-703,703
5747,5747,0,108,-742,703
5748,5748,0,109,-742,703
5749,5749,0,109,-742,703
5750,5750,0,108,-703,703
5751,5751,0,108,-703,703
5752,5752,0,108,-742,703
5753,5753,0,108,-742,703
5754,5754,0,108,-742,703
5755,5755,0,108,-742,703
5756,5756,0,108,-742,703
5757,5757,0,108,-742,703
5758,5758,0,108,-742,703
5759,5759,0,108,-742,703
5760,5760,0,108,-742,703
5761,5761,0,108,-742,703
5762,5762,0,108,-742,703
5763,5763,0,108,-742,703
5764,5764,0,108,-742,703
5765,5765,0,108,-742,703
5766,5766,0,108,-742,703
5767,5767,0,108,-742,703
5768,5768,0,108,-742,703
5769,5769,0,108,-742,703
5770,5770,0,108,-742,703
5771,5771,0,108,-742,703
5772,5772,0,108,-742,703
5773,5773,0,108,-742,703
5774,5774,0,108,-742,703
5775,5775,0,108,-742,703
5776,5776,0,108,-742,703
5777,5777,0,108,-742,703
5778,5778,0,108,-742,703
5779,5779,0,108,-742,703
5780,5780,0,108,-742,703
5781,5781,0,108,-742,703
5782,5782,0,108,-742,703
5783,5783,0,108,-742,703
5784,5784,0,108,-742,703
5785,5785,0,108,-742,703
5786,5786,0,108,-742,703
5787,5787,0,108,-742,703
5788,5788,0,108,-742,703
5789,5789,0,108,-742,703
5790,5790,0,108,-742,703
5791,5791,0,108,-742,703
5792,5792,0,108,-742,703
5793,5793,0,108,-742,703
5794,5794,0,108,-742,703
5795,5795,0,108,-742,703
5796,5796,0,108,-742,703
5797,5797,0,108,-742,703
5798,5798,0,108,-742,703
5799,5799,0,108,-742,703
5800,5800,0,108,-742,703
5801,5801,0,108,-742,703
5802,5802,0,108,-742,703
5803,5803,0,108,-742,703
5804,5804,0,108,-742,703
5805,5805,0,108,-742,703
5806,5806,0,108,-742,703
5807,5807,0,108,-742,703
5808,5808,0,108,-742,703
5809,5809,0,108,-742,703
5810,5810,0,108,-742,703
5811,5811,0,108,-742,703
5812,5812,0,108,-742,703
5813,5813,0,108,-742,703
5814,5814,0,108,-742,703
5815,5815,0,108,-742,703
5816,5816,0,108,-742,703
5817,5817,0,108,-742,703
5818,5818,0,108,-742,703
5819,5819,0,108,-742,703
5820,5820,0,108,-742,703
5821,5821,0,108,-742,703
5822,5822,0,108,-742,703
5823,5823,0,108,-742,703
5824,5824,0,108,-742,703
5825,5825,0,108,-742,703
5826,5826,0,108,-742,703
5827,5827,0,108,-742,703
5828,5828,0,108,-742,703
5829,5829,0,108,-742,703
